Filenames_filename,Data_group,Data_remarks,Data_plant_id,Data_leaftype,SysObs_obs,SysObs_time,SysObs_elapsed,SysObs_date,SysObs_hhmmss,GasEx_E,GasEx_Emm,GasEx_A,GasEx_Ca,GasEx_Ci,GasEx_gsw,GasEx_TleafCnd,GasEx_RHcham,GasEx_VPcham,GasEx_VPDleaf,FLR_Fv/Fm,FLR_A_dark,FLR_A_fs,FLR_ETR,FLR_NPQ,FLR_Fv'/Fm',LeafQ_Qin,Meas_Pa,Meas_Tair,Meas_Tleaf,Meas_Fan_speed,Meas_CO2_s,Meas_H2O_r,Meas_H2O_s,Meas_CO2_r,f
2024-02-02-1140_logdata_lvl3,group2,12:08:43 lvl3_trt,1,Heated,4,1706901656,565,2024-02-02,12:20:56,5.4827e-4,0.54826601,0.38969386,358.8579312,310.5418565,0.01907964,31.72814427,50.39340669,2.25883569,2.4432627,0.8147805,NA,0.38969386,17.14812193,1.31433037,0.65526343,700.0330667,87.89627333,30.88704,30.68111333,4992.16666666667,358.857933333333,25.13546,25.6696733333333,359.4444,TRUE
2024-02-02-1140_logdata_lvl3,group2,12:08:43 lvl3_trt,1,Heated,5,1706901750,659,2024-02-02,12:22:30,5.9566e-4,0.59565638,0.270581,357.8329986,321.3388338,0.02084818,31.65770797,50.389755,2.25221746,2.43113015,0.8147805,NA,0.270581,17.32082637,1.33837657,0.65292474,699.9651333,87.9017,30.8369,30.60255333,4999.5,357.833,25.0124666666667,25.5928866666667,358.3167333,TRUE
2024-02-02-1140_logdata_lvl3,group2,12:08:43 lvl3_trt,1,Heated,1,1706901091,0,2024-02-02,12:11:31,4.8923e-4,0.48923046,1.01092049,353.5697945,244.7851558,0.01710016,31.8523399,51.15608805,2.30608022,2.42923944,0.8147805,NA,1.01092049,11.35767548,1.04433662,0.68272079,699.9723333,87.87347333,30.98658667,30.63580667,4988.5,353.5698,25.73698,26.21332,354.7535333,TRUE
2024-02-02-1140_logdata_lvl3,group2,12:08:43 lvl3_trt,1,Heated,3,1706901559,468,2024-02-02,12:19:19,5.6849e-4,0.56848685,0.22235333,357.2749321,323.6589675,0.01990217,31.74264992,50.73055879,2.27694312,2.42902491,0.8147805,NA,0.22235333,15.96422065,1.29302119,0.65734996,700.0002,87.89774667,30.91010667,30.7139,4993.66666666667,357.274933333333,25.32122,25.8750066666667,357.7004,TRUE
2024-02-02-1140_logdata_lvl3,group2,12:08:43 lvl3_trt,1,Heated,2,1706901377,286,2024-02-02,12:16:17,4.5439e-4,0.45439127,0.41102017,356.5299311,300.0134418,0.01592728,31.83954379,51.3257852,2.31031861,2.42156879,0.8147805,NA,0.41102017,14.43251332,1.2321373,0.66338543,699.975,87.87698,30.96071333,30.73784,5002.5,356.529933333333,25.8180466666667,26.2604866666667,357.1029333,TRUE
2024-02-02-1047_logdata_lvl2,group3,"11:29:37 lvl2_trt, 11:29:39 lvl2_trt",2,Heated,5,1706898933,329,2024-02-02,11:35:33,3.2356e-4,0.32356035,1.04918542,342.9792611,183.2383912,0.01139659,31.6649302,51.24872761,2.27690111,2.40836612,0.8147805,NA,1.04918542,32.17141786,1.4904258,0.63851473,699.9827333,87.90544667,30.73178667,30.5543,4999.83333333333,342.979266666667,25.5570866666667,25.8722866666667,344.1394667,FALSE
2024-02-02-1140_logdata_lvl3,group2,12:08:43 lvl3_trt,1,Heated,6,1706901888,797,2024-02-02,12:24:48,5.1369e-4,0.51369409,0.12891318,357.8393118,330.7276916,0.01813361,31.63200601,50.92127562,2.26818222,2.40833952,0.8147805,NA,0.12891318,18.21619561,1.3635856,0.65049082,700.0113125,87.90341875,30.7768375,30.59170625,4994.84375,357.8393125,25.27331875,25.7738,358.1520625,TRUE
2024-02-02-1140_logdata_lvl3,group3,12:25:53 lvl3_cntrl,1,Unheated,5,1706902383,268,2024-02-02,12:33:03,6.2632e-4,0.62631869,1.19472121,355.390556,255.0287864,0.02222693,31.50980798,50.61348489,2.24478714,2.39939991,0.8147805,NA,1.19472121,21.72481731,1.39794892,0.64720213,699.9688125,87.90148125,30.701475,30.1395125,4998.90625,355.3905625,24.89818125,25.508525,356.807875,TRUE
2024-02-02-1140_logdata_lvl3,group3,12:25:53 lvl3_cntrl,1,Unheated,4,1706902312,197,2024-02-02,12:31:52,5.6694e-4,0.56693886,1.23111907,355.9487934,243.9989675,0.02013502,31.52517115,50.8129721,2.25237877,2.39586278,0.8147805,NA,1.23111907,20.90428172,1.36335715,0.6505128,700.0212,87.90218667,30.69172,30.11928667,4993,355.9488,25.04214,25.5945733333333,357.3817333,TRUE
2024-02-02-1140_logdata_lvl3,group1,"11:41:35 lvl3!!!!, 11:50:43 lvl3_ref",1,Control,5,1706900378,427,2024-02-02,11:59:38,7.4944e-4,0.74944418,1.52404869,345.5790587,240.3147109,0.02669381,31.90507325,51.87289538,2.3598983,2.38958877,0.8147805,NA,1.52404869,30.99418912,1.628629,0.62595789,700.0120667,87.85534667,31.14722,30.32708667,4993.66666666667,345.579066666667,26.1012733333333,26.83062,347.3621333,TRUE
2024-02-02-1140_logdata_lvl3,group1,"11:41:35 lvl3!!!!, 11:50:43 lvl3_ref",1,Control,6,1706900542,591,2024-02-02,12:02:22,6.9332e-4,0.69332217,1.47993481,347.9117419,238.3616119,0.0247476,31.96950171,52.28483882,2.38429428,2.38255229,0.8147805,NA,1.47993481,31.80788544,1.65722756,0.62342091,700.02475,87.85933125,31.18891875,30.36763125,4998.4375,347.91175,26.43225625,27.106775,349.632875,TRUE
2024-02-02-1047_logdata_lvl2,group3,"11:29:37 lvl2_trt, 11:29:39 lvl2_trt",2,Heated,4,1706898841,237,2024-02-02,11:34:01,3.6876e-4,0.36875873,1.03369262,342.8908069,204.503342,0.0131649,31.56297077,51.57344044,2.28041257,2.37781782,0.8147805,NA,1.03369262,31.49746759,1.4543352,0.64187723,700.0039375,87.90728125,30.64823125,30.47105625,4998.4375,342.8908125,25.5524375,25.9116375,344.0509375,FALSE
2024-02-02-1140_logdata_lvl3,group3,12:25:53 lvl3_cntrl,1,Unheated,6,1706902481,366,2024-02-02,12:34:41,7.2079e-4,0.7207902,0.65555349,355.7467465,300.3434534,0.02594093,31.4717945,51.08566415,2.26590787,2.36826026,0.8147805,NA,0.65555349,22.67835183,1.42938589,0.6442225,699.93675,87.89068125,30.70285625,30.14658125,5003.90625,355.74675,25.0494375,25.7516875,356.65875,TRUE
2024-02-02-1140_logdata_lvl3,group3,12:25:53 lvl3_cntrl,1,Unheated,3,1706902237,122,2024-02-02,12:30:37,7.0505e-4,0.70505141,0.84669442,356.160462,288.1337647,0.02543008,31.46027194,51.18219735,2.26785697,2.36327797,0.8147805,NA,0.84669442,20.13917152,1.30422918,0.65625085,699.9938,87.91070667,30.68486667,30.08346,5004.33333333333,356.160466666667,25.0810933333333,25.7679733333333,357.2582667,TRUE
2024-02-02-1140_logdata_lvl3,group1,"11:41:35 lvl3!!!!, 11:50:43 lvl3_ref",1,Control,4,1706900239,288,2024-02-02,11:57:19,9.5496e-4,0.95495559,1.32969043,344.6714305,269.043948,0.034652669999999997,31.78181907,52.09053337,2.36465409,2.35177687,0.8147805,NA,1.32969043,30.97588777,1.58361024,0.62999361,700.0036875,87.85610625,31.1090625,30.31161875,4997.5,344.6714375,25.95520625,26.884475,346.33025,TRUE
2024-02-02-1047_logdata_lvl2,group3,"11:29:37 lvl2_trt, 11:29:39 lvl2_trt",2,Heated,3,1706898754,150,2024-02-02,11:32:34,3.9525e-4,0.39524527,1.26865571,342.9606807,188.4323592,0.01427804,31.47495819,51.88455375,2.28405084,2.3509504,0.8147805,NA,1.26865571,29.44752882,1.40556643,0.64647761,699.998,87.9051,30.57093125,30.3521,4997.03125,342.9606875,25.568625,25.95360625,344.364875,FALSE
2024-02-02-1140_logdata_lvl3,group3,12:25:53 lvl3_cntrl,1,Unheated,2,1706902172,57,2024-02-02,12:29:32,7.8204e-4,0.78203551,0.96902713,356.7497281,287.8618182,0.02858024,31.40671187,51.57423547,2.28228589,2.3347726,0.8147805,NA,0.96902713,18.91639061,1.22069121,0.66453249,699.9751333,87.9129,30.66232667,30.01359333,4995,356.749733333333,25.1694533333333,25.93128,357.9978667,TRUE
2024-02-02-1047_logdata_lvl2,group3,"11:29:37 lvl2_trt, 11:29:39 lvl2_trt",2,Heated,2,1706898663,59,2024-02-02,11:31:03,4.0004e-4,0.40003678,1.13524896,342.9904606,206.2829997,0.01463027,31.39327049,52.27705673,2.29082464,2.32270709,0.8147805,NA,1.13524896,26.85729867,1.27106382,0.65951391,700.0042667,87.90804,30.49096667,30.21113333,4995.16666666667,342.990466666667,25.6400733333333,26.0297,344.2629333,FALSE
2024-02-02-1140_logdata_lvl3,group1,"11:41:35 lvl3!!!!, 11:50:43 lvl3_ref",1,Control,3,1706900151,200,2024-02-02,11:55:51,8.5789e-4,0.8578928,1.52566531,344.4416582,253.1152609,0.03148554,31.78727674,52.87169091,2.39537279,2.32251763,0.8147805,NA,1.52566531,31.25892182,1.53336761,0.63455952,699.9848667,87.8559,31.07435333,30.26755333,4996,344.441666666667,26.3992933333333,27.23378,346.2627333,TRUE
2024-02-02-1140_logdata_lvl3,group3,12:25:53 lvl3_cntrl,1,Unheated,1,1706902115,0,2024-02-02,12:28:35,8.1565e-4,0.8156506,2.00208543,357.6131768,237.6512405,0.03018514,31.35468737,52.0099229,2.29658791,2.30683339,0.8147805,NA,2.00208543,15.49106393,1.10509738,0.67634287,699.9629375,87.91415625,30.62445,29.89009375,4998.59375,357.6131875,25.299,26.09338125,359.907,TRUE
2024-02-02-1047_logdata_lvl2,group3,"11:29:37 lvl2_trt, 11:29:39 lvl2_trt",2,Heated,1,1706898604,0,2024-02-02,11:30:04,4.7525e-4,0.47524924,0.98093324,344.0125572,242.0220367,0.01765719,31.26602715,52.5761874,2.29124921,2.2890124,0.8147805,NA,0.98093324,20.0944063,1.07728003,0.67924794,699.990875,87.90876875,30.39454375,30.06554375,4993.4375,344.0125625,25.5714625,26.03431875,345.1569375,FALSE
2024-02-02-1140_logdata_lvl3,group1,"11:41:35 lvl3!!!!, 11:50:43 lvl3_ref",1,Control,2,1706900010,59,2024-02-02,11:53:30,0.00112567,1.12566984,2.68629361,344.5561854,230.4726862,0.04270056,31.59752587,53.48225128,2.41222362,2.25515458,0.8147805,NA,2.68629361,30.46220064,1.36404647,0.65044649,700.0079333,87.8493,30.99590667,30.15135333,5010,344.5562,26.3326466666667,27.42746,347.6304,TRUE
2024-02-02-1140_logdata_lvl3,group1,"11:41:35 lvl3!!!!, 11:50:43 lvl3_ref",1,Control,1,1706899951,0,2024-02-02,11:52:31,0.00124225,1.24225299,2.14438132,344.4183008,259.9423833,0.04834863,31.47887443,54.18524887,2.43404672,2.20198599,0.8147805,NA,2.14438132,27.51211505,1.20552741,0.66605823,700.0020625,87.84888125,30.92485,30.07629375,5002.96875,344.4183125,26.46785,27.6757,346.9905,TRUE
2024-02-02-1047_logdata_lvl2,group2,"11:16:42 lvl2_cntrl, 11:16:43 lvl2_cntrl",2,Unheated,6,1706898324,514,2024-02-02,11:25:24,0.00128727,1.2872651,3.35296849,341.5517321,230.4662924,0.05438496,30.58135439,55.42306717,2.36738215,2.03742187,0.8147805,NA,3.35296849,45.37021867,1.44423417,0.64282468,699.973625,87.9108125,30.045,29.81634375,4992.34375,341.55175,25.6460875,26.89874375,345.3444375,FALSE
2024-02-02-1047_logdata_lvl2,group2,"11:16:42 lvl2_cntrl, 11:16:43 lvl2_cntrl",2,Unheated,5,1706898223,413,2024-02-02,11:23:43,0.00130849,1.30849397,3.68118636,343.6209134,226.0212466,0.05598829,30.42113602,55.52413733,2.35124563,2.01335594,0.8147805,NA,3.68118636,45.13160411,1.40255589,0.64676376,700.0548667,87.91250667,29.89424,29.67113333,5008,343.620933333333,25.4413933333333,26.7149066666667,347.7516667,FALSE
2024-02-02-1047_logdata_lvl2,group2,"11:16:42 lvl2_cntrl, 11:16:43 lvl2_cntrl",2,Unheated,4,1706898115,305,2024-02-02,11:21:55,0.00125463,1.25462947,4.1144771,342.7871776,211.9716486,0.05539719,30.26074064,56.64618372,2.37363983,1.95103549,0.8147805,NA,4.1144771,43.77921677,1.3378462,0.65297614,699.9763333,87.91638,29.71122667,29.48626,5001,342.7872,25.7472933333333,26.9681733333333,347.3320667,FALSE
2024-02-02-1047_logdata_lvl2,group1,"11:11:23 lvl2_ref, 11:11:24 lvl2_ref",2,Control,6,1706897594,639,2024-02-02,11:13:14,5.7638e-4,0.57638212,1.08422921,350.7655568,272.0145726,0.02585437,29.61286898,56.91603664,2.26041073,1.90621459,0.8147805,NA,1.08422921,26.88630356,1.31796813,0.65490855,699.9806875,87.92744375,28.78271875,28.7927625,5003.90625,350.7655625,25.11690625,25.678475,352.0519375,FALSE
2024-02-02-1047_logdata_lvl2,group1,"11:11:23 lvl2_ref, 11:11:24 lvl2_ref",2,Control,5,1706897530,575,2024-02-02,11:12:10,5.0686e-4,0.50686304,1.20474223,351.6523936,256.3476572,0.02295387,29.46750567,57.10136474,2.24493714,1.88692618,0.8147805,NA,1.20474223,26.83719168,1.30177156,0.65649154,699.9798667,87.92545333,28.60822667,28.65709333,5001.5,351.6524,25.0093133333333,25.50328,353.0354667,FALSE
2024-02-02-1047_logdata_lvl2,group2,"11:16:42 lvl2_cntrl, 11:16:43 lvl2_cntrl",2,Unheated,3,1706897949,139,2024-02-02,11:19:09,0.00138438,1.38438256,4.21125121,343.9588443,226.1164448,0.06361142,29.91793932,57.2549432,2.35939362,1.88101573,0.8147805,NA,4.21125121,39.32148037,1.10356555,0.67650219,700.0020667,87.92954,29.42125333,29.15222667,4989.66666666667,343.958866666667,25.4550533333333,26.8022866666667,348.6461333,FALSE
2024-02-02-1047_logdata_lvl2,group1,NA,2,Control,4,1706897435,480,2024-02-02,11:10:35,5.3559e-4,0.53559342,0.79575403,353.6280623,290.8730048,0.02485473,29.20803375,57.46731949,2.22708431,1.84335731,0.8147805,NA,0.79575403,25.90620623,1.28502716,0.65813614,700.0048667,87.92617333,28.36079333,28.39230667,5006.16666666667,353.628066666667,24.7781933333333,25.30026,354.6132667,FALSE
2024-02-02-1047_logdata_lvl2,group2,"11:16:42 lvl2_cntrl, 11:16:43 lvl2_cntrl",2,Unheated,2,1706897883,73,2024-02-02,11:18:03,0.00142773,1.42772622,4.16456525,343.3428527,233.0800586,0.06761506,29.77281021,58.12073133,2.3775926,1.82757516,0.8147805,NA,4.16456525,36.133899,0.90469611,0.69784453,700.0009375,87.935275,29.2943375,28.9763625,4996.25,343.342875,25.61805,27.00726875,347.9978125,FALSE
2024-02-02-1047_logdata_lvl2,group1,NA,2,Control,3,1706897384,429,2024-02-02,11:09:44,5.1569e-4,0.51569348,0.73983401,354.124746,294.351871,0.0244401,29.04529924,58.04527307,2.22712067,1.80520628,0.8147805,NA,0.73983401,25.96376061,1.26827732,0.65978954,699.978,87.92824375,28.18906875,28.3491875,4998.90625,354.12475,24.797425,25.3000625,355.0471875,FALSE
2024-02-02-1047_logdata_lvl2,group2,"11:16:42 lvl2_cntrl, 11:16:43 lvl2_cntrl",2,Unheated,1,1706897810,0,2024-02-02,11:16:50,0.00151281,1.51281201,3.59634753,344.3277306,253.9464431,0.07309104,29.57646426,58.30066343,2.36286622,1.79502948,0.8147805,NA,3.59634753,26.49949416,0.58372194,0.73528403,699.981875,87.93339375,29.13329375,28.79740625,5000.15625,344.32775,25.3682625,26.84058125,348.4453125,FALSE
2024-02-02-1047_logdata_lvl2,group1,NA,2,Control,2,1706897215,260,2024-02-02,11:06:55,5.4329e-4,0.54328884,0.57449498,357.8210594,313.4932619,0.02752158,28.49953909,59.55425189,2.21487416,1.69189055,0.8147805,NA,0.57449498,24.21122323,1.22709547,0.6638902,699.966,87.9292875,27.65455625,27.93149375,5002.34375,357.8210625,24.6313625,25.1605375,358.5893125,FALSE
2024-02-02-1047_logdata_lvl2,group1,NA,2,Control,1,1706896955,0,2024-02-02,11:02:35,4.4749e-4,0.44748999,0.94437389,362.6339949,291.8388778,0.02481807,27.69479612,61.65138792,2.18200915,1.54583322,0.8147805,NA,0.94437389,19.46837238,1.02876069,0.68437518,700.000875,87.92160625,26.8093125,26.89813125,5002.8125,362.634,24.35308125,24.78946875,363.740625,FALSE
2024-02-07-1310_logdata_lvl3,group3,"13:50:22 lvl3_trt, 13:50:23 lvl3_trt",1,Heated,3,1707339390,197,2024-02-07,13:56:30,2.5718e-4,0.25717756,3.93989514,431.1874786,NA,0.00832721,32.39946088,48.975303,2.2655661,2.61854879,0.8147805,NA,3.93989514,13.91888172,1.33081706,0.65365816,700.008375,88.03928125,31.44050625,31.02559375,5000.46875,431.1875,25.4378625,25.70439375,431.2851875,TRUE
2024-02-07-1310_logdata_lvl3,group3,"13:50:22 lvl3_trt, 13:50:23 lvl3_trt",1,Heated,4,1707339461,268,2024-02-07,13:57:41,2.4235e-4,0.24234951,NA,422.9610024,490.6957987,0.00787181,32.45061185,49.35227915,2.28875216,2.60947953,0.8147805,NA,NA,13.83021479,1.37716034,0.64918769,700.0089333,88.04234,31.48475333,31.07338,4992.16666666667,422.961,25.7509866666667,25.96652,424.4132667,TRUE
2024-02-07-1310_logdata_lvl3,group3,"13:50:22 lvl3_trt, 13:50:23 lvl3_trt",1,Heated,2,1707339274,81,2024-02-07,13:54:34,2.6795e-4,0.26795233,0.32719119,418.1260649,339.3379544,0.00872586,32.34079968,49.09364199,2.26406791,2.60390109,0.8147805,NA,0.32719119,11.40937039,1.24536953,0.6620643,699.9596,88.02921333,31.38641333,30.92858667,5002.16666666667,418.126066666667,25.44528,25.6903266666667,418.7341333,TRUE
2024-02-07-1310_logdata_lvl3,group3,"13:50:22 lvl3_trt, 13:50:23 lvl3_trt",1,Heated,5,1707339520,327,2024-02-07,13:58:40,1.9808e-4,0.19808429,NA,429.6451876,414.0388333,0.00650234,32.49998221,50.19084974,2.33197397,2.57991675,0.8147805,NA,NA,15.32166051,1.39594654,0.64739286,700.0200625,88.03739375,31.5174875,31.12069375,5007.5,429.6451875,26.32159375,26.45840625,429.3736875,TRUE
2024-02-07-1310_logdata_lvl3,group3,"13:50:22 lvl3_trt, 13:50:23 lvl3_trt",1,Heated,6,1707339574,381,2024-02-07,13:59:34,2.4015e-4,0.24014797,NA,425.6233342,438.052935,0.00791934,32.51023737,50.40277588,2.34528377,2.56944835,0.8147805,NA,NA,16.1491247,1.41366444,0.64570916,700.0196667,88.05114667,31.54350667,31.15415333,4991.5,425.623333333333,26.3066466666667,26.60526,426.2389333,TRUE
2024-02-07-1310_logdata_lvl3,group2,"13:33:47 lvl3_ref, 13:33:48 lvl3_ref",1,Control,4,1707338746,225,2024-02-07,13:45:46,3.6119e-4,0.36118867,1.25731842,419.2903055,237.9422243,0.01218018,32.18070015,50.37435149,2.30719638,2.51694308,0.8147805,NA,1.25731842,26.15300787,1.6245877,0.62631806,700.011625,88.01881875,31.2654125,30.964475,5011.875,419.2903125,25.8000625,26.18280625,420.4626875,TRUE
2024-02-07-1310_logdata_lvl3,group3,"13:50:22 lvl3_trt, 13:50:23 lvl3_trt",1,Heated,1,1707339193,0,2024-02-07,13:53:13,1.9217e-4,0.19216556,NA,420.9506885,445.6728473,0.00647011,32.30497741,50.98768507,2.34239439,2.51573777,0.8147805,NA,NA,9.27317773,1.1343836,0.67331112,699.9938125,88.0311625,31.31881875,30.82346875,4997.96875,420.9506875,26.4056875,26.5785125,421.873375,TRUE
2024-02-07-1310_logdata_lvl3,group2,"13:33:47 lvl3_ref, 13:33:48 lvl3_ref",1,Control,5,1707338881,360,2024-02-07,13:48:01,4.0788e-4,0.40788022,1.38665145,420.7168674,245.0427122,0.01391802,32.18796936,50.96556051,2.33771533,2.48840671,0.8147805,NA,1.38665145,28.55481729,1.63622595,0.62528196,700.009625,88.02238125,31.2913,31.03064375,5005.15625,420.716875,26.03761875,26.52806875,421.2444375,TRUE
2024-02-07-1310_logdata_lvl3,group2,"13:33:47 lvl3_ref, 13:33:48 lvl3_ref",1,Control,3,1707338661,140,2024-02-07,13:44:21,3.1594e-4,0.31593754,1.13581795,420.5494313,236.3777683,0.01080047,32.18006271,51.21625092,2.34291192,2.48105372,0.8147805,NA,1.13581795,24.86995133,1.60278234,0.62826858,700.02025,88.01101875,31.24409375,30.92891875,4992.1875,420.5494375,26.33821875,26.59044375,421.3648125,TRUE
2024-02-07-1310_logdata_lvl3,group2,"13:33:47 lvl3_ref, 13:33:48 lvl3_ref",1,Control,6,1707338954,433,2024-02-07,13:49:14,4.1519e-4,0.41518858,1.27672882,419.9127931,259.7311761,0.01421645,32.20873353,51.21116211,2.35220977,2.47957933,0.8147805,NA,1.27672882,28.65873299,1.65217962,0.62386722,699.9947333,88.01648,31.31544667,31.04482,5009,419.9128,26.1703533333333,26.69434,421.0332,TRUE
2024-02-07-1310_logdata_lvl3,group2,"13:33:47 lvl3_ref, 13:33:48 lvl3_ref",1,Control,2,1707338595,74,2024-02-07,13:43:15,3.8168e-4,0.38168234,0.99518623,422.7507279,284.6765378,0.01314318,32.10419422,51.25176564,2.33806711,2.46524934,0.8147805,NA,0.99518623,23.38377351,1.5667059,0.63152248,699.9926,88.01034,31.19555333,30.84578,4994.5,422.750733333333,26.05624,26.53566,424.0452,TRUE
2024-02-07-1310_logdata_lvl3,group2,"13:33:47 lvl3_ref, 13:33:48 lvl3_ref",1,Control,1,1707338521,0,2024-02-07,13:42:01,2.7666e-4,0.27666185,1.2204,425.465056,209.2908893,0.009708,32.06226099,52.33032758,2.37581026,2.41612623,0.8147805,NA,1.2204,19.07685461,1.44826417,0.64244635,700.0628125,88.00678125,31.1110625,30.61591875,5003.90625,425.4650625,26.677625,26.96525625,426.8341875,TRUE
2024-02-07-1310_logdata_lvl3,group1,13:21:55 lvl3_ctrl,1,Unheated,6,1707337910,433,2024-02-07,13:31:50,4.2305e-4,0.42304738,1.65894798,424.9307911,232.1792363,0.01498483,31.83056243,51.8267658,2.33006942,2.39941022,0.8147805,NA,1.65894798,29.93459428,1.56121537,0.63202065,699.9752667,88.01993333,30.93966,30.19140667,5003.5,424.9308,26.0689333333333,26.4420333333333,426.7726,TRUE
2024-02-07-1310_logdata_lvl3,group1,13:21:55 lvl3_ctrl,1,Unheated,5,1707337838,361,2024-02-07,13:30:38,5.1222e-4,0.51221727,1.73736448,420.732178,252.2158235,0.01822118,31.735104,51.58779643,2.3116042,2.39235048,0.8147805,NA,1.73736448,27.87971449,1.55664985,0.63243549,700.026875,88.02531875,30.8812125,30.14390625,5007.65625,420.7321875,25.5847625,26.2309,421.610875,TRUE
2024-02-07-1310_logdata_lvl3,group1,13:21:55 lvl3_ctrl,1,Unheated,4,1707337725,248,2024-02-07,13:28:45,3.3989e-4,0.33989044,0.76843852,425.6364333,307.2872049,0.0121122,31.72980757,51.98220107,2.31902334,2.38351863,0.8147805,NA,0.76843852,26.22141529,1.53152654,0.63472808,700.0299375,88.02536875,30.803925,30.06950625,4998.28125,425.6364375,25.98689375,26.315025,427.4021875,TRUE
2024-02-07-1310_logdata_lvl3,group1,13:21:55 lvl3_ctrl,1,Unheated,1,1707337477,0,2024-02-07,13:24:37,4.7476e-4,0.47475846,0.67551338,418.1443089,337.5788607,0.01705631,31.40604575,51.14342242,2.24694415,2.3699395,0.8147805,NA,0.67551338,21.31035933,1.40105708,0.64690631,700.0294375,88.019625,30.53610625,29.74885625,5004.84375,418.1443125,24.89385,25.4988,418.3715625,TRUE
2024-02-07-1310_logdata_lvl3,group1,13:21:55 lvl3_ctrl,1,Unheated,3,1707337631,154,2024-02-07,13:27:11,3.6956e-4,0.36956245,1.27588225,423.8421932,254.6452203,0.01329853,31.63181171,52.14608283,2.3148657,2.36160447,0.8147805,NA,1.27588225,24.38933589,1.50586925,0.63708662,699.9991333,88.02133333,30.7174,29.99392667,4991.16666666667,423.8422,25.86892,26.2690533333333,423.7908,TRUE
2024-02-07-1310_logdata_lvl3,group1,13:21:55 lvl3_ctrl,1,Unheated,2,1707337561,84,2024-02-07,13:26:01,3.2828e-4,0.32828095,0.76186792,422.9977292,303.5682932,0.01184222,31.56866102,52.14592207,2.30447164,2.35526406,0.8147805,NA,0.76186792,23.23599923,1.47205739,0.64022167,699.9998667,88.02874,30.63871333,29.90999333,5006.5,422.997733333333,25.8517133333333,26.14898,423.4856667,TRUE
2024-02-07-1223_logdata_lvl2,group3,"13:00:09 lvl2_trt, 13:00:10 lvl2_trt",2,Heated,6,1707336585,379,2024-02-07,13:09:45,3.2647e-4,0.3264666,0.59629414,407.0186217,311.198059,0.01195287,30.73178848,50.20552706,2.11462441,2.32822023,0.8147805,NA,0.59629414,25.86272533,1.44076855,0.6431504,700.015375,88.10165625,29.8007625,29.41021875,5007.96875,407.018625,23.59846875,23.97486875,407.8056875,FALSE
2024-02-07-1223_logdata_lvl2,group3,"13:00:09 lvl2_trt, 13:00:10 lvl2_trt",2,Heated,5,1707336520,314,2024-02-07,13:08:40,3.1668e-4,0.31668193,0.669584,406.8173297,300.3480124,0.01178251,30.64525182,50.83243328,2.12964672,2.29128038,0.8147805,NA,0.669584,23.84806265,1.4349374,0.64369917,700.0147333,88.1089,29.70812667,29.31306667,4988,406.817333333333,23.92252,24.1432066666667,407.5545333,FALSE
